order_id,item_id,shipper_id,sku_id,quantity_ordered,date
ORD72138582,1,4,70132,1,2024-12-22
ORD72147864,1,1,70132,10,2024-03-12
ORD72154710,1,2,70132,5,2024-09-25
ORD72154710,2,3,70133,6,2024-12-27
ORD72154710,3,3,70134,8,2024-09-14
ORD72154710,4,4,70135,7,2024-04-18
ORD72162214,1,1,70132,3,2024-08-03
ORD72188093,1,3,70132,7,2025-01-30
ORD72188093,2,4,70133,1,2024-11-08
ORD72188093,3,1,70134,6,2024-10-17
ORD72197865,1,1,70132,10,2024-02-19
ORD72210262,1,4,70132,4,2024-02-25
ORD72213545,1,2,70132,1,2025-01-27
ORD72213545,2,2,70133,5,2024-03-11
ORD72214252,1,3,70132,5,2024-08-15
ORD72214252,2,3,70133,3,2024-02-16
ORD72214252,3,2,70134,6,2024-06-06
ORD72214252,4,1,70135,2,2024-09-11
ORD72214252,5,3,70136,4,2024-08-29
ORD72214252,6,3,70137,5,2024-06-12
ORD72216527,1,4,70132,2,2024-06-29
ORD72216527,2,4,70133,3,2024-04-21
ORD72216576,1,5,70132,6,2024-06-04
ORD72226145,1,1,70132,5,2024-04-15
ORD72241657,1,3,70132,3,2024-04-29
ORD72253123,1,5,70132,8,2024-02-11
ORD72253270,1,4,70132,4,2024-09-15
ORD72253270,2,1,70133,2,2024-07-14
ORD72257988,1,3,70132,3,2024-02-04
ORD72257988,2,5,70133,10,2025-01-05
ORD72257988,3,2,70134,5,2024-09-17
ORD72261887,1,2,70132,9,2024-02-02
ORD72276608,1,1,70132,4,2024-06-29
ORD72276608,2,2,70133,10,2024-02-15
ORD72276608,3,2,70134,7,2024-12-18
ORD72276608,4,3,70135,7,2024-06-12
ORD72286457,1,2,70132,2,2024-04-02
ORD723119,1,5,70132,5,2024-03-13
ORD723119,2,2,70133,8,2024-12-26
ORD723119,3,5,70134,8,2024-11-16
ORD723119,4,3,70135,7,2024-11-11
ORD72325734,1,4,70132,5,2024-04-16
ORD72329388,1,2,70132,2,2024-01-25
ORD72341197,1,5,70132,2,2024-08-19
ORD72341197,2,2,70133,8,2024-03-08
ORD72349415,1,5,70132,3,2024-08-23
ORD72351900,1,4,70132,6,2024-03-24
ORD72351900,2,1,70133,1,2024-10-07
ORD72354980,1,4,70132,5,2025-01-17
ORD72361728,1,2,70132,8,2024-09-23
ORD72372228,1,1,70132,2,2024-12-09
ORD72372228,2,2,70133,10,2024-02-21
ORD72374153,1,4,70132,3,2024-07-23
ORD72398303,1,2,70132,9,2024-11-19
ORD72420591,1,4,70132,2,2024-11-30
ORD72429362,1,4,70132,5,2024-06-28
ORD72429362,2,2,70133,6,2024-10-18
ORD72429362,3,1,70134,2,2024-05-23
ORD72461268,1,4,70132,5,2024-03-20
ORD72461268,2,2,70133,3,2024-09-09
ORD72461268,3,3,70134,8,2024-09-26
ORD72461268,4,4,70135,6,2024-02-27
ORD72485236,1,5,70132,1,2024-04-02
ORD72485236,2,5,70133,1,2024-11-20
ORD72512305,1,2,70132,10,2024-05-01
ORD72519753,1,2,70132,9,2024-01-26
ORD72539017,1,2,70132,9,2024-06-13
ORD72539017,2,4,70133,4,2025-01-18
ORD72567934,1,5,70132,5,2024-03-17
ORD72567934,2,5,70133,1,2024-08-01
ORD72575249,1,4,70132,9,2024-03-30
ORD72575249,2,2,70133,6,2024-10-22
ORD72579008,1,4,70132,6,2024-08-31
ORD72594485,1,4,70132,3,2024-10-07
ORD72594485,2,4,70133,8,2024-01-29
ORD72594485,3,1,70134,8,2024-02-08
ORD72605776,1,4,70132,7,2024-09-02
ORD72626321,1,1,70132,4,2024-12-22
ORD72626321,2,2,70133,8,2025-01-10
ORD72626321,3,3,70134,8,2024-03-13
ORD72636261,1,4,70132,8,2024-12-03
ORD72648427,1,3,70132,9,2024-10-25
ORD72648427,2,2,70133,2,2024-02-04
ORD72648427,3,5,70134,1,2024-02-11
ORD72648427,4,1,70135,8,2024-09-07
ORD72648427,5,5,70136,5,2024-07-18
ORD72648427,6,2,70137,2,2024-10-21
ORD72670043,1,2,70132,6,2024-08-06
ORD72670043,2,1,70133,2,2024-11-20
ORD72675755,1,5,70132,10,2023-12-28
ORD72683707,1,4,70132,2,2024-01-22
ORD72714521,1,2,70132,10,2024-02-18
ORD72756262,1,4,70132,9,2024-01-20
ORD72781462,1,3,70132,1,2025-01-21
ORD72795364,1,3,70132,4,2024-06-02
ORD72795364,2,2,70133,6,2024-10-14
ORD72796967,1,3,70132,6,2024-07-06
ORD72822986,1,2,70132,3,2024-11-02
ORD72822986,2,4,70133,10,2024-11-09
ORD72822986,3,5,70134,5,2024-10-17
ORD72868668,1,1,70132,9,2024-06-29
ORD72870425,1,1,70132,3,2024-11-18
ORD72919341,1,1,70132,4,2024-02-06
ORD72919341,2,5,70133,1,2024-10-24
ORD72919341,3,1,70134,3,2024-08-31
ORD72919341,4,2,70135,9,2024-10-18
ORD72919341,5,2,70136,10,2024-04-21
ORD72927853,1,2,70132,6,2024-08-20
ORD72935350,1,4,70132,3,2024-11-07
ORD72935350,2,4,70133,4,2025-01-14
ORD72935350,3,4,70134,1,2024-06-11
ORD72935350,4,3,70135,6,2024-02-28
ORD72935350,5,2,70136,2,2024-10-07
ORD72973339,1,5,70132,10,2024-01-06
ORD72977049,1,4,70132,10,2024-12-18
ORD72987983,1,2,70132,10,2024-12-27
ORD72993814,1,5,70132,10,2024-09-01
ORD72995536,1,3,70132,2,2024-01-24
ORD72996299,1,2,70132,4,2024-12-22
ORD73000933,1,2,70132,4,2024-12-09
ORD73012042,1,2,70132,10,2024-12-30
ORD73012042,2,1,70133,6,2024-12-22
ORD73012042,3,2,70134,7,2025-01-14
ORD73012042,4,5,70135,7,2024-11-24
ORD73012042,5,4,70136,5,2024-01-17
ORD73012042,6,5,70137,4,2024-01-29
ORD73012042,7,1,70138,6,2024-03-23
ORD73012042,8,3,70139,8,2024-09-08
ORD73012042,9,2,70140,1,2024-08-09
ORD73012042,10,2,70141,10,2024-09-05
ORD73019322,1,2,70132,6,2024-07-11
ORD73049268,1,5,70132,7,2024-08-05
ORD73049268,2,4,70133,7,2024-08-03
ORD73049268,3,1,70134,1,2024-03-02
ORD73049268,4,3,70135,8,2024-01-21
ORD73049268,5,2,70136,10,2025-01-27
ORD73049268,6,4,70137,7,2024-03-29
ORD73053433,1,3,70132,2,2024-07-10
ORD73053433,2,4,70133,8,2024-11-13
ORD73053433,3,3,70134,5,2024-12-21
ORD73053433,4,4,70135,7,2023-12-31
ORD73057318,1,5,70132,2,2024-05-12
ORD73057318,2,5,70133,1,2024-12-01
ORD73057472,1,4,70132,1,2024-04-12
ORD73078836,1,3,70132,8,2024-06-03
ORD73078934,1,4,70132,9,2025-01-25
ORD73095468,1,2,70132,6,2025-01-07
ORD73095468,2,2,70133,1,2024-04-06
ORD73103714,1,3,70132,6,2024-01-14
ORD73103714,2,4,70133,5,2024-08-27
ORD73103714,3,4,70134,3,2024-05-16
ORD73134647,1,2,70132,4,2024-04-09
ORD73134647,2,4,70133,5,2024-04-24
ORD73160463,1,5,70132,9,2024-01-25
ORD73160463,2,1,70133,8,2025-01-07
ORD73166357,1,3,70132,3,2024-11-09
ORD73167526,1,1,70132,10,2024-03-14
ORD73197220,1,5,70132,8,2024-05-08
ORD73224674,1,1,70132,3,2024-06-29
ORD73224674,2,3,70133,10,2024-01-08
ORD73224674,3,4,70134,10,2024-05-28
ORD73224674,4,1,70135,8,2024-03-08
ORD73236777,1,3,70132,3,2024-03-30
ORD73266765,1,5,70132,6,2025-01-01
ORD73266765,2,2,70133,9,2024-05-06
ORD73266765,3,1,70134,7,2024-07-28
ORD73266765,4,1,70135,8,2024-03-12
ORD73266765,5,2,70136,6,2024-06-26
ORD73266765,6,3,70137,9,2024-04-19
ORD73266765,7,5,70138,3,2024-02-01
ORD73266765,8,1,70139,6,2024-03-03
ORD73266765,9,1,70140,8,2024-12-29
ORD73290439,1,3,70132,10,2024-04-26
ORD73290439,2,3,70133,9,2024-12-11
ORD73294443,1,4,70132,6,2024-05-19
ORD73297964,1,4,70132,2,2024-10-27
ORD73300624,1,5,70132,6,2024-11-20
ORD73302458,1,2,70132,1,2024-11-30
ORD73336030,1,1,70132,10,2024-08-18
ORD73344276,1,1,70132,7,2023-12-29
ORD73357352,1,1,70132,7,2024-10-12
ORD73359935,1,5,70132,8,2024-10-05
ORD73360754,1,2,70132,5,2024-11-09
ORD73363638,1,5,70132,8,2024-12-19
ORD73381915,1,1,70132,4,2024-02-29
ORD73381915,2,2,70133,4,2024-07-16
ORD73391463,1,5,70132,6,2024-09-24
ORD73391463,2,2,70133,9,2024-03-08
ORD73391463,3,4,70134,4,2024-11-06
ORD73476548,1,1,70132,1,2024-12-12
ORD73477535,1,2,70132,8,2024-08-13
ORD73477661,1,4,70132,4,2024-01-03
ORD73477661,2,3,70133,6,2025-01-23
ORD73477661,3,5,70134,10,2024-03-17
ORD73495504,1,3,70132,9,2024-03-30
ORD73495504,2,4,70133,5,2025-01-18
ORD73495504,3,5,70134,8,2024-04-19
ORD73510232,1,5,70132,4,2024-12-03
ORD73510232,2,4,70133,4,2024-03-07
ORD73510232,3,1,70134,2,2024-08-06
ORD73514579,1,4,70132,2,2024-03-20
ORD73516189,1,1,70132,6,2024-11-20
ORD73516189,2,2,70133,9,2024-11-22
ORD73516189,3,4,70134,7,2024-12-27
ORD73516189,4,1,70135,5,2024-03-08
ORD73516189,5,4,70136,7,2024-08-02
ORD73516189,6,2,70137,8,2024-09-02
ORD73516189,7,3,70138,4,2024-04-30
ORD73516189,8,2,70139,6,2024-06-17
ORD73516189,9,3,70140,2,2024-06-05
ORD73516189,10,4,70141,2,2024-11-12
ORD73516686,1,2,70132,7,2024-06-03
ORD73532191,1,1,70132,10,2024-01-16
ORD73535859,1,3,70132,6,2024-02-17
ORD73536482,1,5,70132,3,2024-03-01
ORD73547766,1,3,70132,1,2024-08-18
ORD73547766,2,1,70133,8,2024-02-10
ORD73547906,1,1,70132,2,2024-06-28
ORD73549103,1,2,70132,2,2024-07-22
ORD73549103,2,4,70133,9,2024-07-30
ORD73549103,3,5,70134,5,2024-07-17
ORD73549103,4,2,70135,9,2024-08-09
ORD73549103,5,5,70136,9,2024-08-22
ORD73551119,1,1,70132,8,2024-09-13
ORD73560681,1,5,70132,1,2024-10-29
ORD73590592,1,5,70132,1,2024-09-18
ORD73590592,2,4,70133,10,2025-01-02
ORD73590592,3,3,70134,3,2024-06-02
ORD73590592,4,4,70135,10,2024-11-06
ORD73590592,5,5,70136,2,2024-01-20
ORD73590592,6,5,70137,3,2025-01-26
ORD73602114,1,3,70132,6,2024-11-02
ORD73602114,2,1,70133,5,2024-08-03
ORD73627510,1,5,70132,9,2024-02-10
ORD73634902,1,3,70132,10,2024-04-07
ORD73634902,2,1,70133,2,2024-04-19
ORD73647873,1,1,70132,5,2024-03-14
ORD73647873,2,2,70133,7,2024-06-01
ORD73650386,1,2,70132,5,2024-02-09
ORD73652521,1,4,70132,2,2025-01-04
ORD73653865,1,4,70132,8,2024-10-26
ORD73653865,2,4,70133,10,2024-12-28
ORD73656000,1,4,70132,7,2025-01-24
ORD73659885,1,4,70132,6,2024-03-27
ORD73659885,2,1,70133,1,2024-03-17
ORD73661565,1,2,70132,9,2024-02-25
ORD73661565,2,3,70133,3,2024-06-07
ORD73661565,3,5,70134,1,2024-09-21
ORD73664925,1,4,70132,3,2024-11-03
ORD73664925,2,5,70133,1,2024-04-21
ORD73664974,1,1,70132,4,2024-11-08
ORD73664974,2,5,70133,5,2024-02-18
ORD73664974,3,2,70134,5,2023-12-29
ORD73664974,4,2,70135,7,2024-07-08
ORD73664974,5,3,70136,6,2023-12-30
ORD73664974,6,1,70137,2,2024-03-24
ORD73664974,7,2,70138,8,2024-04-01
ORD73664974,8,4,70139,5,2024-08-08
ORD73664974,9,1,70140,7,2024-11-16
ORD73664974,10,5,70141,8,2025-01-05
ORD73664974,11,1,70142,10,2024-05-27
ORD73664974,12,2,70143,5,2024-01-06
ORD73664974,13,4,70144,2,2024-09-07
ORD73664974,14,5,70145,4,2024-10-26
ORD73664974,15,3,70146,4,2024-01-15
ORD73664974,16,2,70147,1,2024-08-24
ORD73664974,17,3,70148,1,2024-07-02
ORD73664974,18,2,70149,4,2024-06-18
ORD73664974,19,5,70150,4,2024-03-13
ORD73674060,1,5,70132,1,2025-01-06
ORD73674060,2,5,70133,3,2024-07-28
ORD73686415,1,4,70132,1,2024-04-12
ORD73686758,1,5,70132,4,2024-12-11
ORD73686758,2,5,70133,5,2024-03-23
ORD73688998,1,4,70132,6,2025-01-24
ORD73688998,2,1,70133,9,2024-01-14
ORD73697993,1,4,70132,3,2024-07-30
ORD73697993,2,2,70133,9,2024-08-18
ORD73697993,3,5,70134,5,2024-08-07
ORD73697993,4,2,70135,6,2024-02-21
ORD73706715,1,2,70132,1,2024-10-30
ORD73740133,1,2,70132,10,2023-12-30
ORD73740133,2,1,70133,3,2024-08-12
ORD73740133,3,3,70134,4,2024-12-06
ORD73742058,1,4,70132,7,2024-10-13
ORD73742058,2,4,70133,8,2024-08-08
ORD73742058,3,3,70134,4,2024-10-06
ORD73742058,4,5,70135,8,2024-05-02
ORD73754406,1,2,70132,5,2024-11-15
ORD73780250,1,1,70132,8,2024-09-09
ORD73782350,1,3,70132,9,2024-11-03
ORD73786200,1,3,70132,7,2024-01-04
ORD73799213,1,2,70132,7,2024-02-25
ORD73799213,2,3,70133,10,2024-08-27
ORD73800466,1,3,70132,4,2024-03-22
ORD73803749,1,5,70132,6,2024-11-12
ORD73803749,2,2,70133,7,2024-11-24
ORD73806605,1,1,70132,7,2024-09-19
ORD73828480,1,1,70132,8,2024-03-02
ORD73837867,1,5,70132,9,2024-05-05
ORD73876773,1,4,70132,4,2024-06-25
ORD73882324,1,4,70132,4,2024-01-08
ORD73885495,1,5,70132,10,2025-01-04
ORD73894553,1,3,70132,9,2025-01-02
ORD73896471,1,3,70132,8,2024-05-29
ORD73901644,1,5,70132,8,2025-01-21
ORD73915966,1,4,70132,8,2024-09-18
ORD73915966,2,5,70133,6,2024-01-25
ORD73919249,1,5,70132,6,2024-04-05
ORD73919249,2,1,70133,7,2024-10-23
ORD73919249,3,5,70134,6,2024-04-24
ORD73919249,4,3,70135,1,2024-09-26
ORD73919347,1,1,70132,4,2024-10-17
ORD73919347,2,1,70133,6,2024-09-08
ORD73919347,3,3,70134,2,2024-07-04
ORD73926592,1,2,70132,1,2024-08-20
ORD73926837,1,1,70132,7,2024-09-06
ORD73927978,1,2,70132,7,2024-03-13
ORD73936357,1,2,70132,1,2024-06-20
ORD73937113,1,4,70132,7,2024-03-06
ORD73937113,2,3,70133,2,2024-10-20
ORD73937113,3,2,70134,8,2025-01-07
ORD73937505,1,3,70132,7,2024-03-17
ORD73937505,2,2,70133,8,2025-01-12
ORD73964644,1,1,70132,10,2024-09-13
ORD73970706,1,1,70132,8,2024-11-29
ORD73970706,2,1,70133,1,2024-08-18
ORD73970706,3,2,70134,3,2024-07-31
ORD73970706,4,2,70135,2,2024-08-12
ORD73976901,1,1,70132,7,2024-12-08
ORD73977097,1,2,70132,5,2024-03-13
ORD73977097,2,3,70133,1,2024-01-21
ORD73977097,3,3,70134,5,2024-10-23
ORD73977097,4,5,70135,5,2024-08-09
ORD73977097,5,2,70136,4,2024-04-11
ORD73977097,6,4,70137,7,2024-08-14
ORD73977097,7,3,70138,2,2024-05-02
ORD73978798,1,4,70132,10,2024-07-30
ORD73997943,1,5,70132,5,2024-06-08
ORD74014883,1,3,70132,2,2024-10-24
ORD74042988,1,3,70132,8,2024-05-12
ORD74042988,2,3,70133,3,2024-07-20
ORD74042988,3,4,70134,2,2024-08-31
ORD74045543,1,1,70132,9,2025-01-06
ORD74045543,2,3,70133,5,2024-06-22
ORD74045543,3,3,70134,3,2024-05-08
ORD74052879,1,3,70132,8,2024-07-02
ORD74059865,1,1,70132,2,2024-07-15
ORD74077771,1,3,70132,8,2024-11-08
ORD74077771,2,1,70133,10,2024-02-29
ORD74084001,1,5,70132,6,2024-04-08
ORD74095327,1,3,70132,9,2024-07-09
ORD74095327,2,4,70133,10,2024-06-22
ORD74107101,1,2,70132,3,2024-04-17
ORD74115361,1,5,70132,10,2024-06-02
ORD74119232,1,2,70132,3,2024-12-20
ORD74119232,2,3,70133,10,2024-03-25
ORD74119232,3,4,70134,4,2024-03-10
ORD74119232,4,5,70135,6,2024-02-16
ORD74119232,5,1,70136,8,2024-09-03
ORD74124188,1,1,70132,6,2024-11-03
ORD74124706,1,4,70132,8,2024-07-20
ORD74124706,2,1,70133,4,2025-01-01
ORD74124706,3,2,70134,8,2024-05-03
ORD74124706,4,2,70135,3,2024-10-19
ORD74126785,1,4,70132,4,2024-05-10
ORD74126785,2,2,70133,1,2024-02-02
ORD74128619,1,1,70132,3,2024-03-19
ORD74128619,2,2,70133,6,2024-05-03
ORD74139686,1,1,70132,2,2024-04-10
ORD74154512,1,4,70132,2,2025-01-17
ORD74154512,2,2,70133,6,2024-11-04
ORD74155569,1,3,70132,7,2024-06-25
ORD74155569,2,4,70133,9,2024-11-21
ORD74161785,1,3,70132,4,2024-04-29
ORD74168253,1,4,70132,7,2024-12-26
ORD74171655,1,5,70132,3,2024-03-27
ORD74201349,1,3,70132,7,2024-05-12
ORD74208377,1,3,70132,7,2024-05-28
ORD74222811,1,2,70132,2,2025-01-29
ORD74222811,2,1,70133,1,2024-07-15
ORD74224407,1,3,70132,8,2024-04-14
ORD74224407,2,4,70133,1,2024-06-27
ORD74224407,3,2,70134,8,2025-01-04
ORD74229986,1,2,70132,9,2024-03-04
ORD74229986,2,5,70133,8,2025-01-20
ORD74229986,3,1,70134,9,2024-06-22
ORD74229986,4,2,70135,8,2024-07-20
ORD74235390,1,5,70132,8,2024-06-10
ORD74239548,1,3,70132,4,2024-01-10
ORD74239548,2,4,70133,10,2024-03-21
ORD74239548,3,1,70134,1,2024-09-07
ORD74243580,1,5,70132,1,2024-04-03
ORD74246674,1,5,70132,1,2024-06-01
ORD74246674,2,3,70133,4,2024-05-26
ORD74246674,3,4,70134,6,2024-08-01
ORD74246674,4,3,70135,6,2024-06-30
ORD74246674,5,2,70136,10,2024-07-09
ORD74250307,1,5,70132,6,2024-12-04
ORD74250307,2,2,70133,10,2024-07-02
ORD74250566,1,1,70132,2,2024-10-02
ORD74250566,2,3,70133,1,2024-04-23
ORD74262543,1,3,70132,6,2024-10-13
ORD74268703,1,4,70132,6,2024-04-18
ORD74268976,1,5,70132,8,2024-01-25
ORD74268976,2,3,70133,5,2024-09-19
ORD74268976,3,4,70134,1,2024-09-28
ORD74273260,1,1,70132,6,2024-05-08
ORD74273260,2,1,70133,8,2023-12-28
ORD74273260,3,2,70134,7,2024-09-30
ORD74273260,4,2,70135,10,2024-02-07
ORD74286098,1,4,70132,8,2024-11-01
ORD74286098,2,2,70133,6,2024-08-16
ORD74286098,3,4,70134,5,2024-04-14
ORD74286112,1,3,70132,2,2024-09-08
ORD74310934,1,2,70132,1,2024-09-08
ORD74313545,1,5,70132,6,2024-06-16
ORD74313713,1,4,70132,6,2024-08-08
ORD74313713,2,4,70133,4,2024-08-03
ORD74327342,1,4,70132,1,2024-04-20
ORD74332193,1,5,70132,8,2024-05-28
ORD74332193,2,2,70133,6,2024-02-26
ORD74338843,1,5,70132,1,2024-02-24
ORD74338843,2,4,70133,7,2024-07-13
ORD74341559,1,3,70132,8,2024-06-03
ORD74341559,2,2,70133,6,2024-06-29
ORD74356714,1,2,70132,1,2024-07-30
ORD74358464,1,3,70132,7,2024-12-30
ORD74363483,1,5,70132,6,2024-05-30
ORD74372730,1,5,70132,1,2024-01-28
ORD74372730,2,4,70133,3,2024-11-08
ORD74372730,3,4,70134,7,2024-05-18
ORD74372730,4,2,70135,10,2024-01-22
ORD74372730,5,1,70136,9,2024-02-06
ORD74372730,6,2,70137,7,2024-03-18
ORD74376965,1,1,70132,6,2024-07-13
ORD74389488,1,2,70132,4,2024-05-28
ORD74389488,2,1,70133,8,2024-06-09
ORD74402557,1,2,70132,7,2024-08-28
ORD74421744,1,2,70132,2,2024-02-24
ORD74451823,1,3,70132,1,2025-01-22
ORD74451823,2,3,70133,8,2024-07-02
ORD74462806,1,3,70132,7,2024-11-12
ORD74462806,2,1,70133,7,2024-03-04
ORD74491443,1,2,70132,6,2024-12-21
ORD74509524,1,1,70132,1,2024-06-22
ORD74509524,2,4,70133,6,2024-08-31
ORD74511988,1,3,70132,9,2024-12-24
ORD74511988,2,5,70133,5,2024-06-15
ORD74513339,1,1,70132,9,2024-07-14
ORD74513339,2,5,70133,9,2024-04-27
ORD74513339,3,5,70134,4,2024-05-16
ORD74551951,1,2,70132,4,2024-01-15
ORD74551951,2,3,70133,7,2024-01-08
ORD74560526,1,5,70132,6,2025-01-08
ORD74560526,2,2,70133,5,2024-10-08
ORD74575254,1,1,70132,9,2023-12-28
ORD74575443,1,1,70132,9,2024-09-07
ORD74575443,2,1,70133,5,2024-12-16
ORD74575443,3,1,70134,7,2024-12-28
ORD74575443,4,3,70135,6,2025-01-29
ORD74579433,1,5,70132,6,2024-03-27
ORD74579433,2,5,70133,10,2024-11-02
ORD74584914,1,5,70132,6,2024-06-20
ORD74586678,1,3,70132,9,2024-03-23
ORD74592033,1,3,70132,8,2024-05-22
ORD74604941,1,3,70132,10,2025-01-05
ORD74611948,1,5,70132,7,2024-02-26
ORD74632122,1,5,70132,3,2024-01-13
ORD74635580,1,4,70132,4,2024-05-06
ORD74635580,2,3,70133,3,2024-01-06
ORD74635580,3,2,70134,10,2024-01-03
ORD74635580,4,2,70135,1,2024-12-14
ORD74650826,1,5,70132,3,2024-08-05
ORD74650826,2,2,70133,2,2024-01-14
ORD74654277,1,2,70132,4,2024-10-11
ORD74691125,1,1,70132,2,2025-01-20
ORD74693855,1,1,70132,10,2025-01-28
ORD74713042,1,5,70132,10,2024-09-10
ORD74713042,2,2,70133,8,2024-06-18
ORD74713042,3,1,70134,7,2024-12-08
ORD74721323,1,2,70132,10,2025-01-19
ORD74721323,2,4,70133,6,2024-07-13
ORD74721323,3,2,70134,5,2025-01-16
ORD74728092,1,3,70132,3,2024-10-12
ORD74728092,2,1,70133,5,2024-05-15
ORD74728092,3,4,70134,8,2024-12-24
ORD74737031,1,5,70132,7,2024-03-16
ORD74737031,2,1,70133,10,2024-05-21
ORD74737031,3,4,70134,9,2024-04-28
ORD74740818,1,1,70132,8,2024-07-18
ORD74740818,2,2,70133,5,2024-12-10
ORD74740818,3,5,70134,7,2024-01-03
ORD74740818,4,5,70135,3,2024-08-29
ORD74750415,1,5,70132,4,2024-01-15
ORD74762483,1,4,70132,10,2024-02-12
ORD74771107,1,4,70132,8,2024-08-25
ORD74771730,1,2,70132,10,2024-12-09
ORD74788145,1,2,70132,7,2024-09-19
ORD74788145,2,5,70133,8,2024-08-16
ORD74788145,3,2,70134,2,2025-01-26
ORD74798295,1,2,70132,8,2024-10-28
ORD74809243,1,2,70132,10,2024-10-25
ORD74809243,2,3,70133,3,2024-03-14
ORD74809243,3,1,70134,10,2024-11-24
ORD74809243,4,4,70135,3,2024-05-16
ORD74809243,5,2,70136,4,2024-10-09
ORD74824412,1,1,70132,2,2024-11-21
ORD74833295,1,4,70132,3,2024-07-26
ORD74833295,2,1,70133,2,2024-12-05
ORD74847876,1,3,70132,8,2024-02-07
ORD74847876,2,4,70133,5,2024-09-08
ORD74852097,1,1,70132,3,2024-06-23
ORD74859034,1,1,70132,6,2025-01-18
ORD74874329,1,2,70132,8,2024-01-11
ORD74887804,1,5,70132,3,2024-04-28
ORD74887804,2,5,70133,5,2024-01-01
ORD74887804,3,1,70134,6,2024-06-15
ORD74891444,1,5,70132,1,2025-01-03
ORD74894965,1,5,70132,4,2024-10-02
ORD74895686,1,5,70132,6,2024-12-14
ORD74895686,2,3,70133,3,2024-10-04
ORD74896246,1,1,70132,10,2024-10-19
ORD74898101,1,3,70132,8,2024-09-14
ORD74898101,2,5,70133,6,2024-05-10
ORD74898101,3,1,70134,8,2024-06-24
ORD74903428,1,4,70132,4,2024-10-17
ORD74909609,1,4,70132,7,2024-09-27
ORD74911478,1,3,70132,1,2024-06-03
ORD74911478,2,2,70133,2,2024-12-01
ORD74922398,1,3,70132,6,2024-11-17
ORD74941963,1,3,70132,4,2024-06-23
ORD74944588,1,1,70132,1,2024-09-17
ORD74954528,1,2,70132,10,2024-11-06
ORD74954528,2,3,70133,1,2024-01-20
ORD74959778,1,1,70132,1,2024-11-05
ORD74965434,1,5,70132,4,2024-05-16
ORD74976473,1,5,70132,3,2024-05-20
ORD74976473,2,5,70133,5,2024-11-06
ORD74993623,1,1,70132,2,2025-01-08
ORD74993623,2,2,70133,6,2024-03-23
ORD74993623,3,2,70134,10,2024-03-26
ORD74999615,1,3,70132,4,2024-10-07
ORD74999615,2,3,70133,8,2024-07-15
ORD75012607,1,1,70132,5,2024-09-24
ORD75014336,1,2,70132,1,2023-12-30
ORD75014336,2,1,70133,9,2024-10-26
ORD75021588,1,4,70132,6,2024-02-29
ORD75026173,1,2,70132,2,2024-03-10
ORD75026173,2,3,70133,5,2024-09-27
ORD75026173,3,2,70134,10,2024-05-25
ORD75026173,4,3,70135,10,2024-02-19
ORD75026173,5,4,70136,5,2024-07-05
ORD75026173,6,4,70137,10,2024-10-03
ORD75026173,7,2,70138,2,2024-03-11
ORD75046865,1,3,70132,6,2024-01-16
ORD75069671,1,2,70132,2,2024-12-18
ORD75069671,2,4,70133,5,2024-10-20
ORD75081354,1,1,70132,2,2024-01-07
ORD75081354,2,5,70133,8,2024-03-10
ORD75081354,3,5,70134,3,2024-06-09
ORD75084231,1,4,70132,1,2024-11-30
ORD75095690,1,4,70132,2,2023-12-28
ORD75095977,1,2,70132,4,2024-01-26
ORD75100506,1,5,70132,4,2024-10-17
ORD75102634,1,4,70132,4,2024-01-09
ORD75110124,1,5,70132,3,2024-11-10
ORD75118237,1,4,70132,4,2024-02-17
ORD75118237,2,3,70133,1,2024-09-10
ORD75123305,1,1,70132,5,2024-02-10
ORD75123305,2,1,70133,8,2024-02-25
ORD75123305,3,1,70134,1,2024-11-30
ORD75123305,4,1,70135,1,2024-10-22
ORD75123305,5,2,70136,9,2024-11-10
ORD75123305,6,2,70137,4,2024-07-25
ORD75123305,7,3,70138,1,2024-03-10
ORD75126182,1,3,70132,7,2024-02-18
ORD75126182,2,4,70133,2,2025-01-05
ORD75126182,3,4,70134,3,2024-12-15
ORD75128499,1,3,70132,10,2024-02-17
ORD75128499,2,2,70133,3,2024-12-25
ORD75132503,1,1,70132,7,2024-07-26
ORD75140035,1,2,70132,1,2024-06-21
ORD75140035,2,5,70133,6,2024-04-24
ORD75140035,3,5,70134,7,2024-04-28
ORD75140035,4,3,70135,10,2025-01-27
ORD75144837,1,1,70132,5,2024-04-01
ORD75144837,2,2,70133,1,2024-01-31
ORD75144837,3,1,70134,2,2024-12-20
ORD75147238,1,1,70132,4,2025-01-02
ORD75153769,1,5,70132,8,2024-01-05
ORD75153769,2,4,70133,1,2024-12-03
ORD75153769,3,4,70134,2,2024-06-10
ORD75153769,4,4,70135,7,2024-10-08
ORD75154483,1,5,70132,8,2025-01-23
ORD75157549,1,3,70132,7,2024-12-23
ORD75157549,2,5,70133,6,2024-03-11
ORD75158564,1,4,70132,7,2024-04-19
ORD75158564,2,1,70133,9,2024-10-03
ORD75159005,1,3,70132,1,2024-08-04
ORD75159005,2,5,70133,7,2024-02-20
ORD75159005,3,3,70134,8,2024-05-14
ORD75164731,1,4,70132,8,2024-11-26
ORD75174251,1,5,70132,5,2024-04-25
ORD75192787,1,2,70132,3,2024-02-28
ORD75196721,1,1,70132,6,2025-01-06
ORD75204939,1,4,70132,1,2025-01-29
